# event jet Delta kt z psi m2 multiplicity 
231 0 0.10921 0.675025 0.00533507 1.56124 609.216 23
231 0 0.0592576 2.57859 0.0377593 2.56338 344.994 21
231 0 0.0587086 0.0719246 0.00110478 0.748578 122.844 16
231 0 0.0474838 1.09997 0.020913 -1.55396 118.036 15
231 0 0.025259 0.591777 0.0216023 2.69883 47.913 12
231 0 0.00926645 0.748984 0.076173 -1.78552 20.3221 11
231 0 0.00880631 0.271987 0.0315069 2.94158 10.5549 8
231 0 0.0041742 1.06642 0.269097 1.97104 5.28372 6
231 0 0.00369681 0.460795 0.179628 0.660359 1.55127 5
231 0 0.00200673 0.451286 0.395044 1.33592 0.388113 4
231 0 0.000863713 0.086281 0.290072 -0.983495 0.0182196 2
231 1 0.383514 4.56034 0.0101248 2.89688 16947.8 79
231 1 0.284276 32.2047 0.097428 -1.81065 13706.2 68
231 1 0.278313 0.315059 0.00107861 -0.0261546 768.167 26
231 1 0.101379 2.90394 0.0273186 2.85729 559.41 24
231 1 0.0913793 0.592056 0.00635277 1.78981 198.664 19
231 1 0.0461657 0.939025 0.020071 2.37793 140.024 17
231 1 0.0393254 0.386791 0.0099042 -1.45349 92.9867 15
231 1 0.0162079 2.20847 0.138581 -1.91017 75.3069 14
231 1 0.0122848 0.119248 0.0114606 -0.38913 27.471 11
231 1 0.00989727 0.0134698 0.00162546 1.08349 25.9437 10
231 1 0.00621766 2.27959 0.438595 -3.03014 13.8563 9
231 1 0.00590264 0.190815 0.0688849 -1.23906 2.1721 5
231 1 0.00406371 0.851465 0.47951 1.22443 1.56422 4
231 2 0.227248 0.00203908 0.000388691 -2.73411 0.876603 3
231 2 0.10905 0.311008 0.123512 -0.0916941 0.865603 2
232 0 0.325818 1.24682 0.00337232 -0.948987 1951.85 17
232 0 0.263337 0.119839 0.000402391 0.513856 1208.28 11
232 0 0.219701 3.23695 0.013032 -2.0409 1124.52 10
232 0 0.11805 0.169023 0.00128317 1.2283 59.6286 5
232 0 0.0489249 0.0708137 0.00129882 -2.67418 18.8225 2
232 1 0.308145 0.289412 0.000880387 1.64249 1623.09 36
232 1 0.25427 0.0722132 0.000266448 0.377017 1418.39 34
232 1 0.116219 3.83586 0.0309707 2.32378 1398.53 33
232 1 0.107414 0.264051 0.00238041 0.55361 818.209 27
232 1 0.0922216 0.7829 0.00823988 -2.74909 429.082 26
232 1 0.0479114 1.14538 0.0233959 -3.09426 177.585 22
232 1 0.0412734 1.27228 0.0308904 1.31326 98.6493 18
232 1 0.0252087 0.90214 0.0370047 2.72177 41.168 15
232 1 0.0184137 0.434161 0.0253173 -1.9921 15.3474 11
232 1 0.0101329 0.301726 0.0328036 1.32663 6.33112 9
232 1 0.00528916 0.566799 0.12206 1.74493 3.52725 8
232 1 0.00298039 0.00458231 0.00199469 -0.881659 0.556003 5
232 1 0.00217797 0.103493 0.061772 2.55859 0.54441 4
232 1 0.000905399 0.224922 0.344204 -1.84084 0.358148 3
232 2 0.319845 0.776041 0.0185691 -0.608683 305.711 28
232 2 0.247994 0.026258 0.000825673 -1.73002 232.342 24
232 2 0.21275 4.02272 0.147556 1.39388 212.89 23
232 2 0.130215 0.34731 0.0244149 2.35827 99.4381 17
232 2 0.0964031 0.757912 0.0737547 0.77096 90.7754 15
232 2 0.0832978 0.750692 0.0912763 -1.80087 37.6704 11
232 2 0.0461408 0.992541 0.239721 -0.621005 28.2509 8
232 2 0.0306427 0.0568781 0.0272073 0.9948 6.12283 4
232 2 0.0275156 0.635814 0.348147 -0.137417 5.84371 3
232 3 0.361861 5.55452 0.32118 0.0405765 201.459 37
232 3 0.325221 1.63254 0.15449 -2.06563 48.0367 21
232 3 0.176895 1.60691 0.330064 0.7724 25.9354 16
232 3 0.156647 0.599458 0.207172 -0.3028 13.0755 11
232 3 0.100448 0.482214 0.327786 -1.36529 4.31322 5
232 3 0.0813382 0.0172433 0.0215329 2.1432 0.266588 2
232 4 0.378553 2.06256 0.172572 -2.14506 44.94 22
232 4 0.350337 0.535422 0.0584076 2.33703 15.3256 14
232 4 0.333447 0.412586 0.0501414 0.684887 10.0608 13
232 4 0.14819 1.01855 0.293215 -1.40979 5.76437 10
232 4 0.117588 0.0437963 0.0224776 -0.266178 1.7248 7
232 4 0.0683791 0.428421 0.386738 -0.955871 1.60461 6
232 4 0.0385044 0.111426 0.291249 0.774105 0.747616 3
232 5 0.300299 2.44104 0.322544 0.431077 60.3964 17
232 5 0.290988 1.51451 0.304281 -1.09816 14.6697 12
232 5 0.224755 0.152911 0.0571014 -2.81549 2.0979 7
232 5 0.145199 0.0349191 0.0214046 0.835081 1.58514 5
232 5 0.0849976 0.0407817 0.0436327 -2.65732 0.662217 4
232 5 0.0603192 0.148555 0.234125 -0.458376 0.179152 3
232 5 0.0363106 0.0899082 0.307328 -2.19179 0.0182196 2
233 0 0.301419 0.141674 0.000221037 -1.32696 1062.23 26
233 0 0.281747 0.116509 0.000194508 2.99477 838.647 24
233 0 0.146998 0.0132377 4.23666e-05 1.3525 769.163 23
233 0 0.069907 0.162033 0.00109049 -2.5462 764.988 22
233 0 0.0659353 0.88579 0.00632735 -0.285722 740.133 21
233 0 0.0412076 1.14858 0.0132113 1.02253 272.05 18
233 0 0.0407768 0.137337 0.00161776 2.97055 169.758 17
233 0 0.0390225 0.16939 0.00208841 -0.721487 145.846 16
233 0 0.0126974 0.864537 0.0328261 2.49344 131.86 15
233 0 0.0118483 0.688312 0.0289585 -0.805037 70.2358 13
233 0 0.00637083 1.49229 0.120244 1.52049 35.5904 11
233 0 0.00238267 0.0136467 0.00334201 -0.685911 12.9225 7
233 0 0.00133205 0.913318 0.40142 -0.0579402 12.8239 6
233 0 0.000777806 0.225305 0.28332 -2.67376 3.38247 4
233 0 0.000504221 0.0997768 0.27006 0.790333 0.0990299 3
233 0 0.000420847 0.109657 0.487163 -0.588727 0.0526444 2
233 1 0.298404 0.372656 0.000605726 -0.211424 28577.4 118
233 1 0.289476 6.55317 0.0109852 2.18662 28331.5 116
233 1 0.202521 4.61642 0.0111832 -2.22428 22967.3 106
233 1 0.194554 0.437063 0.00111459 0.694229 20638.9 98
233 1 0.140126 10.0161 0.035492 -0.159623 20423.6 95
233 1 0.12256 102.57 0.430826 -1.43163 16602.5 80
233 1 0.0929814 0.53997 0.00525237 -2.28886 922.535 41
233 1 0.0751087 0.353428 0.00427835 0.763828 850.832 38
233 1 0.0564605 4.07253 0.0658577 -0.201692 695.614 36
233 1 0.0342662 0.256162 0.00730672 1.8166 370.918 25
233 1 0.0341974 1.31998 0.0380034 -3.0772 356.707 24
233 1 0.0248161 11.8857 0.490171 -0.693707 288.146 20
233 1 0.0103648 0.435988 0.0844396 2.09148 10.997 7
233 1 0.00978296 1.07725 0.241429 0.861135 7.98385 5
233 1 0.00370765 0.280628 0.218765 -1.82063 1.84432 3
233 1 0.00215526 0.205216 0.352269 -0.834221 1.15157 2
233 2 0.39745 0.201099 0.00203779 -2.71482 592.882 30
233 2 0.305608 5.19457 0.068593 1.70753 562.532 29
233 2 0.173088 0.0380127 0.000951505 2.85977 119.953 22
233 2 0.141803 0.86258 0.026377 -0.838335 118.327 21
233 2 0.10808 1.02288 0.0421441 0.649879 82.5155 16
233 2 0.0796021 0.654924 0.0382493 -1.58091 53.7034 14
233 2 0.0647403 0.997734 0.0744894 -0.650939 39.3365 12
233 2 0.0606655 0.350913 0.0302085 1.2634 24.4218 10
233 2 0.0461219 2.00039 0.233531 -2.5525 19.222 9
233 2 0.0347618 0.172866 0.034934 -1.3365 3.0268 5
233 2 0.0220807 0.523727 0.172649 2.60293 2.12427 4
233 2 0.014862 0.0962436 0.0569738 -0.684068 0.576684 3
233 2 0.0106328 0.50271 0.441088 -1.50947 0.399245 2
233 3 0.347221 27.6595 0.351484 -0.147976 3039.13 55
233 3 0.284499 18.0412 0.431449 -1.58947 998.654 43
233 3 0.229747 3.05876 0.158763 0.0699192 166.283 26
233 3 0.153725 0.945795 0.0871341 -3.00523 91.9123 20
233 3 0.105233 2.4179 0.356102 0.463177 66.2857 16
233 3 0.0858457 1.38166 0.387264 -0.900674 12.8111 11
233 3 0.0601111 0.300781 0.196444 -2.75452 2.55894 5
233 3 0.0317155 0.165796 0.255383 0.278803 1.69073 3
233 3 0.0255527 0.0662245 0.170035 -1.47071 1.19965 2
233 4 0.295866 0.72409 0.0180376 -2.32867 296.797 35
233 4 0.266865 2.34943 0.0659415 2.90859 258.129 33
233 4 0.217223 1.10075 0.0406136 0.715976 168.083 31
233 4 0.196774 1.36992 0.0581498 1.97993 131.239 29
233 4 0.131242 0.77373 0.0522627 -2.79052 81.7923 26
233 4 0.0997548 0.195709 0.0183495 -0.0918831 63.6003 22
233 4 0.0909402 3.49832 0.366479 1.23354 58.9545 20
233 4 0.0612625 0.602499 0.147878 -0.87193 16.0317 13
233 4 0.0503385 0.0638316 0.0223753 2.53953 11.2138 10
233 4 0.0457765 0.520225 0.205096 0.572483 10.789 9
233 4 0.0363914 0.0874023 0.0545279 1.47516 4.33145 8
233 4 0.0272462 0.540449 0.476286 0.652323 3.97 7
233 4 0.0241939 0.0894672 0.169544 1.90292 1.3922 3
233 4 0.0116277 0.0288719 0.137084 2.30555 1.02816 2
233 5 0.391022 6.97985 0.1623 -1.37441 458.207 31
233 5 0.219037 5.38135 0.266661 -1.57837 159.555 27
233 5 0.19534 0.313401 0.0237375 2.69352 41.1338 19
233 5 0.181938 0.685437 0.0570454 -0.0768292 30.4974 17
233 5 0.1093 0.596526 0.0876368 1.7465 20.4878 15
233 5 0.0950389 0.392172 0.072603 3.0815 15.2521 12
233 5 0.0566165 0.912532 0.305683 0.057448 11.0818 9
233 5 0.0367198 0.133689 0.0994496 1.68194 2.24195 5
233 5 0.0264618 0.110531 0.126695 -0.847254 1.61677 3
233 5 0.0189033 0.0512031 0.0940767 -2.57557 1.20406 2
234 0 0.386589 0.420511 0.00104546 -1.17981 2175.71 41
234 0 0.326615 1.60866 0.00473786 2.59334 1803.45 37
234 0 0.298975 2.2855 0.00738627 0.164061 1193.71 33
234 0 0.144081 0.00577335 3.90051e-05 1.72658 395.077 27
234 0 0.119174 0.961706 0.00785519 -2.78157 394.206 26
234 0 0.095931 0.661375 0.00676394 0.556086 259.279 23
234 0 0.0737712 0.226672 0.00303507 -1.23464 191.984 20
234 0 0.0406717 0.263368 0.00641574 2.83615 174.568 19
234 0 0.0292023 2.26012 0.0771767 1.3365 148.695 17
234 0 0.0184618 0.234237 0.0137098 2.4899 53.8362 13
234 0 0.015565 1.31415 0.0924992 -0.370875 41.8691 11
234 0 0.0119031 0.16063 0.0162916 1.3759 9.04987 7
234 0 0.010052 0.0368964 0.00450464 -2.20419 7.21096 5
234 0 0.00786411 1.10658 0.173469 2.53013 6.87898 4
234 0 0.00455891 0.212144 0.0694063 -1.91897 0.770494 3
234 0 0.00105219 0.196374 0.29913 0.301089 0.155475 2
234 1 0.364063 0.567946 0.00156523 -2.23794 1967.97 41
234 1 0.264607 0.171846 0.000652627 1.18634 1749.6 38
234 1 0.259385 0.0777945 0.000301586 2.4691 1700.68 35
234 1 0.194282 0.635973 0.00329257 -0.918896 1617.87 34
234 1 0.144403 0.812368 0.00567692 -3.13966 320.665 31
234 1 0.130092 0.166322 0.0012975 2.00644 171.863 27
234 1 0.0646102 0.047798 0.000751762 1.93227 150.354 26
234 1 0.0620229 0.457178 0.00749594 0.0987984 121.491 25
234 1 0.0465074 0.231962 0.00511039 -1.66207 90.5424 24
234 1 0.0324057 0.766539 0.0243608 2.97825 79.6559 23
234 1 0.0301991 0.18274 0.00638747 0.841452 49.5079 21
234 1 0.0186581 0.847388 0.0482488 -1.37711 40.9995 20
234 1 0.00875819 0.287271 0.0366122 3.12162 16.3577 13
234 1 0.00869043 0.0967707 0.0129018 -1.45052 13.6668 12
234 1 0.00715764 0.564835 0.0926269 -0.508222 12.7833 11
234 1 0.00514395 0.298273 0.0750097 2.24707 8.76339 10
234 1 0.00485314 0.417389 0.120276 0.840722 5.9695 8
234 1 0.00366284 0.944945 0.410114 2.74899 3.96347 5
234 1 0.00167459 0.18759 0.30189 -1.89448 0.929496 2
234 2 0.314887 0.0650877 0.00158154 2.61123 160.444 24
234 2 0.262836 0.00233045 6.79484e-05 -1.23478 146.191 23
234 2 0.120777 1.82411 0.115749 1.61654 146.101 22
234 2 0.104077 1.00667 0.0838152 -2.33265 93.4655 14
234 2 0.0811749 0.439523 0.0512092 -1.0173 63.7892 12
234 2 0.0528954 2.05649 0.387539 -1.84816 56.7839 10
234 2 0.0533984 0.653029 0.198996 -0.321528 29.3114 7
234 2 0.037202 0.341583 0.186506 2.83716 1.27729 4
234 2 0.0247806 0.434588 0.437878 -0.603638 0.540124 3
234 3 0.329077 14.6282 0.338901 -0.663907 957.73 45
234 3 0.28873 1.26428 0.0504952 1.45205 246.767 29
234 3 0.246818 0.0966084 0.00475314 2.94538 201.563 27
234 3 0.210389 1.67804 0.0971291 -0.0337414 198.675 26
234 3 0.184122 5.53957 0.405791 1.65595 135.912 21
234 3 0.125535 2.27678 0.41089 3.05819 45.1195 13
234 3 0.0856049 0.624337 0.280317 -0.507804 5.64544 6
234 3 0.0706462 0.19097 0.144356 2.06513 1.38339 2
234 4 0.332799 0.405817 0.0493983 -0.0980554 27.6093 17
234 4 0.306533 1.91566 0.26631 -1.50052 21.7181 14
234 4 0.276516 0.565909 0.118545 -2.53933 6.45155 8
234 4 0.180948 0.511043 0.185553 1.27492 3.57628 6
234 4 0.141026 0.397638 0.227341 -1.01076 1.46217 3
234 4 0.0473829 0.177495 0.3909 -1.54431 0.713398 2
235 0 0.380015 1.10535 0.00276557 1.04253 2225.63 28
235 0 0.364146 1.32138 0.00345934 2.34799 1570 26
235 0 0.231853 0.0690435 0.000284874 -2.17017 908.656 22
235 0 0.160776 2.62117 0.0155984 2.5619 891.641 21
235 0 0.108274 1.14763 0.0103014 0.702202 333.297 16
235 0 0.0535621 0.211458 0.00387687 2.72657 196.791 13
235 0 0.0331154 0.963261 0.0286758 -1.1629 179.58 12
235 0 0.0300914 1.18264 0.0398877 0.160625 80.0705 10
235 0 0.0206253 0.376301 0.019286 -2.34806 18.3981 8
235 0 0.00963916 0.0314216 0.00351361 2.18554 10.0549 6
235 0 0.00900068 0.439129 0.0527728 -1.75484 9.74059 5
235 0 0.00610409 1.03681 0.193961 0.198463 5.5983 4
235 0 0.00387585 0.121778 0.0445128 -2.2781 0.830749 3
235 0 0.0010544 0.0783427 0.110166 0.743728 0.0714659 2
235 1 0.271471 4.77463 0.017762 -0.100545 5372.51 49
235 1 0.248137 9.16082 0.0379532 -1.22761 3864.32 45
235 1 0.112707 3.30924 0.031375 -1.71423 1181.99 32
235 1 0.0909414 0.612784 0.00743335 -0.297505 726.28 28
235 1 0.0556606 6.53178 0.130422 1.1862 634.876 25
235 1 0.0532527 0.0141655 0.000339977 2.90898 303.827 23
235 1 0.0325991 3.83509 0.15041 -1.29267 303.134 22
235 1 0.0331587 6.25677 0.283923 -0.0401833 174.331 17
235 1 0.0248481 0.127246 0.0107607 -2.32544 31.7639 11
235 1 0.0203382 0.233868 0.0244255 2.48619 28.1587 10
235 1 0.0131233 0.150067 0.0248981 1.41367 15.6086 9
235 1 0.012167 0.284685 0.0522463 -1.26987 13.597 8
235 1 0.00741561 0.943585 0.299787 -1.58919 11.1398 7
235 1 0.00426716 0.587097 0.462934 -1.72831 5.89618 5
235 1 0.00400147 0.241868 0.378685 -3.08358 2.92931 4
235 1 0.00364067 0.0530217 0.146852 1.59196 1.72491 2
235 2 0.340815 1.25275 0.0466907 2.2428 264.046 35
235 2 0.230673 5.73575 0.32939 3.04657 219.188 33
235 2 0.231624 3.38604 0.288758 1.66493 89.4021 25
235 2 0.188621 1.04887 0.154213 -0.670289 34.2849 15
235 2 0.143118 0.601124 0.137627 0.725631 11.5744 11
235 2 0.0902193 0.974467 0.409999 3.04747 7.50692 8
235 2 0.0510247 0.229593 0.289443 2.5373 1.03644 4
235 2 0.0374719 0.0909326 0.219683 1.4047 0.644678 3
235 2 0.0122894 0.019564 0.184688 -1.4937 0.410861 2
235 3 0.292245 0.6733 0.0386716 2.76389 63.1053 26
235 3 0.226833 0.202082 0.015554 1.07948 37.7034 23
235 3 0.205077 0.803801 0.0694786 -2.20804 34.1061 21
235 3 0.121071 2.36397 0.371449 2.68247 19.7156 18
235 3 0.109537 0.791693 0.218659 -2.26474 4.07307 10
235 3 0.0664173 0.523974 0.305407 0.885389 1.36143 9
235 3 0.0489419 0.14932 0.170028 -0.746783 0.399039 7
235 3 0.0382016 0.142422 0.250309 -2.48774 0.210282 4
235 3 0.0298479 0.0562489 0.16877 1.92225 0.0537518 3
235 3 0.00310643 0.0110195 0.382184 2.89017 0.0317246 2
235 4 0.384451 0.839493 0.0398243 3.0705 42.2313 11
235 4 0.0716699 0.175276 0.0464473 2.89116 4.76954 8
235 4 0.0621751 0.111155 0.0356071 -1.02469 2.97076 6
235 4 0.034514 0.757037 0.452964 -0.877904 1.30682 4
235 4 0.0175024 0.106856 0.230476 1.76479 0.0418676 3
235 5 0.335491 0.626142 0.0365056 -2.68694 65.2336 16
235 5 0.180143 2.1584 0.243101 -1.12253 44.8618 13
235 5 0.166658 0.599604 0.0963886 0.808921 18.3023 10
235 5 0.134117 1.1984 0.264811 2.08573 11.1868 9
235 5 0.0977269 0.461681 0.190316 0.383578 2.27731 6
235 5 0.0721633 0.359599 0.247875 -0.81205 1.00716 4
235 5 0.0417239 0.199416 0.316089 -1.28735 0.403099 3
235 6 0.381297 0.363257 0.0288186 -1.61178 39.8831 19
235 6 0.367861 0.45021 0.0380356 0.315673 33.5891 18
235 6 0.297491 0.183247 0.0198976 1.99572 26.1597 15
235 6 0.231142 1.12315 0.159973 -2.15588 23.0021 14
235 6 0.194829 0.665562 0.133648 -0.455302 8.69324 9
235 6 0.109987 0.932368 0.38278 -1.34355 4.29456 7
235 6 0.0847509 0.506167 0.436661 -2.55265 0.615032 4
235 6 0.0332215 0.0774842 0.302692 -2.22287 0.0417684 2
236 0 0.327003 3.73652 0.0106892 0.149828 6884.83 83
236 0 0.291112 0.263058 0.000854453 1.59068 5393.07 72
236 0 0.197642 1.08986 0.00521819 -2.86463 5304.51 68
236 0 0.144102 25.2435 0.166401 -0.0691849 4952.31 64
236 0 0.0593685 18.8603 0.361975 -1.12483 916.577 43
236 0 0.0402359 1.09957 0.0488035 0.737846 97.6059 26
236 0 0.0253325 1.41346 0.104756 -1.49616 64.2368 22
236 0 0.0235583 0.78178 0.0695923 -3.13217 35.347 17
236 0 0.0229324 0.649875 0.0638746 1.58641 23.9803 14
236 0 0.016698 1.22842 0.17713 -0.540706 16.3867 12
236 0 0.0107577 1.73475 0.471837 1.05893 5.03044 7
236 0 0.00706667 0.10821 0.0848315 -3.04646 0.159668 3
236 0 0.00130941 0.0384075 0.177559 2.4302 0.030518 2
236 1 0.315654 89.9078 0.291649 2.42817 30817.9 105
236 1 0.209099 18.0158 0.124307 -0.454856 5309.35 73
236 1 0.129977 29.7443 0.376387 0.372074 2096.29 57
236 1 0.0826221 2.12109 0.0676937 -3.0661 194.494 29
236 1 0.0712672 0.952509 0.0378011 1.29779 86.7115 24
236 1 0.0520776 0.153022 0.00863701 -1.46987 40.3367 19
236 1 0.0457465 0.270486 0.017531 -0.072404 37.3228 18
236 1 0.0317645 0.687134 0.0652809 3.13081 31.5492 17
236 1 0.0289045 0.457316 0.0510805 1.93585 22.3154 15
236 1 0.0205015 1.10563 0.183481 0.861077 14.7399 11
236 1 0.0184762 0.77072 0.173813 -0.721948 7.03124 9
236 1 0.0136004 0.473348 0.175527 -2.5629 3.14023 6
236 1 0.00372903 0.100619 0.165053 -0.445563 0.124212 4
236 1 0.00297567 0.0371785 0.0915347 -2.45697 0.0609489 3
236 1 0.00173564 0.0837764 0.389254 1.02484 0.0429072 2
236 2 0.266259 2.83285 0.122346 1.88448 237.02 31
236 2 0.24337 0.77754 0.0418297 -0.664427 129.45 24
236 2 0.18995 2.01677 0.144894 0.714035 106.639 20
236 2 0.10204 0.283995 0.0444112 2.4962 44.6032 11
236 2 0.0818408 0.594666 0.121292 -0.194517 22.606 7
236 2 0.0688197 0.288952 0.0797625 -1.51294 17.4503 5
236 2 0.0299672 0.537342 0.370128 2.73551 5.09616 4
236 2 0.00907955 0.0271809 0.0981059 -2.19843 2.868 3
236 2 0.00499863 0.0476129 0.34611 1.27095 2.58072 2
236 3 0.320311 3.09279 0.244911 2.71989 81.756 18
236 3 0.279556 2.8537 0.342806 -1.74999 33.1111 11
236 3 0.157023 0.952848 0.310081 -1.55476 10.0482 6
236 3 0.101415 0.199702 0.145821 2.11862 5.15573 3
236 3 0.0557802 0.133859 0.207994 -0.193779 4.20679 2
236 4 0.36839 2.51631 0.206687 -2.74272 103.572 26
236 4 0.203998 1.17465 0.219041 -0.516698 14.3504 13
236 4 0.115618 0.979299 0.412332 0.918661 5.40723 10
236 4 0.0868485 0.472418 0.450418 2.28098 1.46992 6
236 4 0.0846239 0.0584112 0.103977 -2.44085 0.472095 3
236 5 0.310095 2.87093 0.410229 -2.2509 47.0789 15
236 5 0.233629 1.37542 0.439559 -0.277103 10.0881 9
236 5 0.127054 0.468755 0.490784 2.60308 0.723843 2
237 0 0.344495 1.07767 0.00425849 -1.04888 7288.51 59
237 0 0.333572 0.855536 0.00350582 2.68642 5617.05 53
237 0 0.195265 33.5947 0.235517 -2.45436 5382.34 50
237 0 0.11041 0.208162 0.00337595 1.05715 362.771 29
237 0 0.0813518 2.00455 0.0442666 -0.494411 340.641 27
237 0 0.050192 1.71153 0.0640939 0.608599 199.353 22
237 0 0.0410282 0.23181 0.011347 2.42603 146.259 21
237 0 0.0330359 1.31414 0.0808053 -2.09659 132.205 19
237 0 0.0279242 2.44129 0.193201 1.08584 86.9321 16
237 0 0.0236966 1.09598 0.12668 -0.190607 40.7197 14
237 0 0.0155964 2.41566 0.48576 -2.49693 27.6016 12
237 0 0.013247 0.547561 0.252092 -1.16382 5.55947 6
237 0 0.00873334 0.401569 0.374949 0.171052 3.43487 5
237 0 0.00717125 0.247637 0.450504 1.2106 0.254847 3
237 1 0.287807 0.633463 0.00373926 1.63521 5155.28 27
237 1 0.273529 7.6539 0.0476456 2.79609 4968.75 23
237 1 0.205083 41.9049 0.364998 -2.01382 3601.05 21
237 1 0.109902 0.973687 0.0249197 -0.447083 71.922 12
237 1 0.0739113 0.184587 0.00720408 1.38028 33.2162 11
237 1 0.034827 0.320299 0.0267216 -0.484277 14.522 9
237 1 0.0254038 0.439271 0.0516203 -1.66329 9.78773 8
237 1 0.0145935 0.0804955 0.0173626 0.592205 5.58528 6
237 1 0.0127336 1.00845 0.253694 -0.614641 4.02562 5
237 1 0.00133466 0.00900257 0.0289523 1.43094 0.00271826 2
237 2 0.354717 0.112888 0.000745444 -2.24889 2808.86 32
237 2 0.343983 8.93267 0.0607395 -0.636554 2788.9 30
237 2 0.310246 0.410752 0.00329694 1.79974 1178 23
237 2 0.11352 0.251824 0.00554218 -3.02567 1109.06 21
237 2 0.106543 7.40149 0.174514 -1.88375 450.568 19
237 2 0.0341875 0.101174 0.00900589 -2.45994 7.44829 11
237 2 0.0222047 0.168058 0.0232417 -0.299675 6.265 10
237 2 0.0122025 0.676875 0.17439 2.29849 4.96005 9
237 2 0.00868681 0.6329 0.277436 1.424 2.16354 6
237 2 0.00724199 0.281811 0.205074 0.289862 0.758745 5
237 2 0.00582751 0.323073 0.367538 2.2084 0.282924 4
237 2 0.0032733 0.0237504 0.076056 -0.130531 0.0279358 2
237 3 0.375685 2.34399 0.0180161 2.69371 2291.55 56
237 3 0.338852 1.53429 0.0133141 -1.74709 1825.4 49
237 3 0.279462 3.0894 0.0329399 1.21831 1557.54 45
237 3 0.158629 0.321045 0.00623545 3.11006 489.949 35
237 3 0.153674 0.193916 0.00391198 0.259048 470.248 33
237 3 0.0974313 0.931359 0.0297501 -2.07482 449.511 30
237 3 0.0783321 7.61036 0.311572 -0.96669 394.013 26
237 3 0.076658 1.55306 0.0943662 0.839308 143.129 21
237 3 0.0491547 2.79952 0.292892 2.28109 63.8351 14
237 3 0.0259117 1.53568 0.430994 0.120916 26.7351 7
237 3 0.0268504 0.757425 0.360526 1.4292 11.8271 4
237 4 0.224797 9.71117 0.145446 2.38638 1577.03 46
237 4 0.154836 7.21098 0.183224 -2.67434 743.439 31
237 4 0.0945313 1.60808 0.0819371 -1.81637 244.857 22
237 4 0.0919924 0.342198 0.0195164 1.82439 156.205 19
237 4 0.0636536 3.00148 0.252235 -2.74248 69.9167 16
237 4 0.055205 0.880173 0.114049 0.916146 16.0563 11
237 4 0.0374501 0.265786 0.0573022 -1.17286 7.73769 8
237 4 0.0198905 0.0536351 0.0230952 -1.93578 5.87779 7
237 4 0.0209227 1.13008 0.473517 -0.431798 4.79944 6
237 4 0.0130813 0.266545 0.339298 -1.33563 0.225247 2
237 5 0.324043 0.275044 0.00360522 -0.512352 86.6785 11
237 5 0.141729 0.00519454 0.000156239 2.78609 39.5421 8
237 5 0.107939 0.0625838 0.00247198 -0.142985 39.3635 7
237 5 0.0646641 0.882912 0.0583514 0.478613 29.9377 6
237 5 0.0252203 0.583955 0.105084 -1.7217 12.4132 5
237 5 0.0128142 1.1558 0.457424 -1.34567 6.43351 4
237 5 0.00997606 0.386498 0.362117 0.349196 2.34176 3
237 6 0.297806 6.90607 0.426739 -0.146293 253.661 23
237 6 0.252193 2.14523 0.272999 1.38696 105.537 14
237 6 0.181702 0.250347 0.0607912 -0.726932 39.957 8
237 6 0.0979162 1.03204 0.494923 0.903443 20.119 6
237 6 0.0744795 0.0620789 0.0774835 2.27512 9.4442 4
237 6 0.0634236 0.0401099 0.0637201 0.145832 0.103573 3
237 6 0.00534659 0.0130053 0.261767 0.251048 0.0748485 2
237 7 0.37713 0.367278 0.0307452 1.9494 73.2247 19
237 7 0.331669 0.262418 0.0257362 2.97597 53.4857 17
237 7 0.240302 2.99704 0.415938 -1.9812 48.668 15
237 7 0.240483 0.0195391 0.00463911 -0.909068 15.7409 10
237 7 0.204431 0.570792 0.15995 0.811237 15.5857 8
237 7 0.11317 0.461311 0.2779 2.06518 10.2781 6
237 7 0.075652 0.177161 0.221021 -2.52239 5.57028 4
237 7 0.0436711 0.0895035 0.248283 -0.528877 4.19567 3
237 7 0.0244362 0.0416879 0.274915 3.03536 3.08966 2
237 8 0.288324 0.942942 0.11448 0.256974 49.2119 15
237 8 0.212684 2.43722 0.452339 -2.10133 34.3989 11
237 8 0.152134 0.109608 0.0518996 3.03034 12.1055 7
237 8 0.149421 0.034652 0.0176202 1.47857 10.7663 5
237 8 0.025703 0.0855461 0.257399 -2.68741 10.5115 4
237 8 0.000134296 0.000433139 0.335892 -0.852043 1.54152e-06 2
238 0 0.291643 0.470283 0.00136645 2.76379 4229.12 52
238 0 0.278984 1.85041 0.00562718 0.399273 4048.42 51
238 0 0.198212 0.572827 0.00246564 -0.49406 2888.65 48
238 0 0.159635 3.68319 0.0197334 1.48733 2538.64 45
238 0 0.156505 0.0551557 0.000307485 -1.79259 1519.48 37
238 0 0.0763515 0.326571 0.00373296 -2.31503 1509.1 36
238 0 0.0596026 14.6993 0.215997 2.66568 1394.2 34
238 0 0.0205183 0.91985 0.0500806 -0.109102 143.57 20
238 0 0.0196269 7.06826 0.423512 -1.34172 118.405 18
238 0 0.0180523 0.728519 0.0823229 0.703401 17.048 10
238 0 0.010749 0.249803 0.0516594 -0.448237 7.5597 7
238 0 0.0100572 0.442617 0.103158 -2.7088 5.7252 6
238 0 0.00635286 0.0311674 0.0128224 1.34848 0.444923 3
238 0 0.00285703 0.46866 0.434296 -2.67203 0.365389 2
238 1 0.380688 0.536077 0.00122013 0.0365457 47644 86
