# event jet log1overDelta logkt z Delta kt
168 0 2.66651 -4.07138 0.00351953 0.0694944 0.0170538
171 0 1.06478 0.063913 0.0408279 0.344802 1.066
171 0 1.85582 -2.3531 0.00837284 0.156324 0.0950737
172 0 1.25106 -3.72466 0.0012071 0.2862 0.0241213
173 0 1.18407 1.07365 0.0475012 0.306032 2.92604
173 0 1.77495 -0.725576 0.0148926 0.169492 0.484046
173 0 1.81457 -4.29947 0.000441136 0.162908 0.0135758
173 0 2.36405 -0.890741 0.0231094 0.094039 0.410351
173 0 2.67177 -3.24247 0.00306363 0.06913 0.0390671
173 0 3.31355 0.324654 0.206745 0.0363869 1.38355
173 0 3.61524 0.237723 0.323046 0.0269104 1.26836
173 0 3.83459 0.0109017 0.47365 0.0216102 1.01096
173 0 3.99212 -2.98788 0.0525097 0.0184606 0.050394
173 0 4.04285 -0.935707 0.453869 0.0175474 0.392308
173 0 4.72042 -2.2023 0.46113 0.00891142 0.110548
174 0 1.30926 0.320742 0.0325321 0.27002 1.37815
174 0 1.56525 -1.97154 0.00438838 0.209035 0.139243
174 0 1.66333 -2.80217 0.00211864 0.189506 0.0606781
174 0 1.70539 -0.650906 0.0190323 0.181702 0.521573
174 0 2.00496 -3.6826 0.00126267 0.134666 0.0251575
174 0 2.43584 1.22713 0.263591 0.0875239 3.41144
174 0 2.78708 -1.17013 0.0462629 0.061601 0.310328
174 0 3.27545 -0.494371 0.155359 0.0378 0.609955
174 0 3.62 -0.575101 0.239453 0.0267828 0.562648
174 0 4.01037 -0.93997 0.322978 0.0181266 0.39064
174 0 4.42372 -1.5548 0.390004 0.0119895 0.211232
175 0 1.06478 0.461956 0.0439318 0.344803 1.58718
175 0 1.23923 0.344108 0.0485528 0.289608 1.41073
175 0 1.35926 0.567161 0.0717633 0.25685 1.76325
175 0 1.41243 1.04329 0.131248 0.24355 2.83854
175 0 2.35177 -0.317986 0.0990317 0.0952008 0.727613
175 0 2.49878 0.0578248 0.185382 0.0821852 1.05953
175 0 2.96959 -0.667783 0.176377 0.0513243 0.512844
175 0 3.11313 -2.31216 0.0477406 0.0444615 0.0990467
175 0 3.98025 -1.04172 0.425058 0.018681 0.352849
175 0 4.60505 -2.81479 0.234496 0.0100012 0.0599173
176 0 1.15214 -1.60631 0.00859816 0.31596 0.200627
176 0 1.68151 -2.3207 0.00720769 0.186093 0.0982044
176 0 2.26365 -5.40838 0.000592652 0.10397 0.00447889
177 0 1.48325 0.672638 0.101324 0.226898 1.9594
